wow;love;sentimentPreprocessRuntime;angry;sad;message;kerasPreprocessed;flinkClassifyRecievedAt;id;flinkPreprocesEnd;kafkaCreatedTime;sentimentClassifyRuntime;flinkPreprocesRecievedAt;flinkClassifyEnd;sentiment;haha
29;1169;1180308;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.099;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.240;2017-12-01T15:50:25.621649;22083198;2017-12-01T14:50:27.238;2017-12-01T14:50:41.121;1.5;136
29;1169;1196141;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.121;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.241;2017-12-01T15:50:25.621693;22219144;2017-12-01T14:50:27.240;2017-12-01T14:50:41.144;1.5;136
29;1169;1214273;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.144;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.243;2017-12-01T15:50:25.621737;22106769;2017-12-01T14:50:27.242;2017-12-01T14:50:41.166;1.5;136
29;1169;1179000;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.166;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.244;2017-12-01T15:50:25.621781;22173343;2017-12-01T14:50:27.243;2017-12-01T14:50:41.189;1.5;136
29;1169;1212826;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.189;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.246;2017-12-01T15:50:25.621825;22076464;2017-12-01T14:50:27.245;2017-12-01T14:50:41.211;1.5;136
29;1169;1185895;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.211;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.247;2017-12-01T15:50:25.621869;22170452;2017-12-01T14:50:27.246;2017-12-01T14:50:41.233;1.5;136
29;1169;1181797;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.234;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.249;2017-12-01T15:50:25.621913;22057887;2017-12-01T14:50:27.248;2017-12-01T14:50:41.256;1.5;136
29;1169;1187613;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.256;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.250;2017-12-01T15:50:25.621957;22122174;2017-12-01T14:50:27.249;2017-12-01T14:50:41.278;1.5;136
29;1169;1182541;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.278;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.252;2017-12-01T15:50:25.622002;21885745;2017-12-01T14:50:27.251;2017-12-01T14:50:41.300;1.5;136
29;1169;1195889;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.300;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.253;2017-12-01T15:50:25.622046;22151085;2017-12-01T14:50:27.252;2017-12-01T14:50:41.323;1.5;136
29;1169;1248160;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.323;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.255;2017-12-01T15:50:25.622090;22091751;2017-12-01T14:50:27.254;2017-12-01T14:50:41.345;1.5;136
29;1169;1219450;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.345;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.257;2017-12-01T15:50:25.622140;22059622;2017-12-01T14:50:27.255;2017-12-01T14:50:41.368;1.5;136
29;1169;1192916;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.368;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.258;2017-12-01T15:50:25.622176;21854394;2017-12-01T14:50:27.257;2017-12-01T14:50:41.390;1.5;136
29;1169;1190860;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.390;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.260;2017-12-01T15:50:25.622212;22113169;2017-12-01T14:50:27.258;2017-12-01T14:50:41.412;1.5;136
29;1169;1211159;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.412;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.261;2017-12-01T15:50:25.622248;22225412;2017-12-01T14:50:27.260;2017-12-01T14:50:41.435;1.5;136
29;1169;1186978;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.435;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.263;2017-12-01T15:50:25.622284;22044879;2017-12-01T14:50:27.262;2017-12-01T14:50:41.457;1.5;136
29;1169;1175100;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.457;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.264;2017-12-01T15:50:25.622320;22246842;2017-12-01T14:50:27.263;2017-12-01T14:50:41.479;1.5;136
29;1169;1205209;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.480;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.266;2017-12-01T15:50:25.622356;21943365;2017-12-01T14:50:27.265;2017-12-01T14:50:41.502;1.5;136
29;1169;1183160;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.502;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.267;2017-12-01T15:50:25.622392;21916826;2017-12-01T14:50:27.266;2017-12-01T14:50:41.524;1.5;136
29;1169;1178213;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.524;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.269;2017-12-01T15:50:25.622428;22047861;2017-12-01T14:50:27.268;2017-12-01T14:50:41.546;1.5;136
29;1169;1222473;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.546;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.270;2017-12-01T15:50:25.622464;21973975;2017-12-01T14:50:27.269;2017-12-01T14:50:41.568;1.5;136
29;1169;1179648;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.569;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.272;2017-12-01T15:50:25.622500;22051077;2017-12-01T14:50:27.271;2017-12-01T14:50:41.591;1.5;136
29;1169;1195080;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.591;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.273;2017-12-01T15:50:25.622535;22045095;2017-12-01T14:50:27.272;2017-12-01T14:50:41.613;1.5;136
29;1169;1185334;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.613;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.275;2017-12-01T15:50:25.622571;22180290;2017-12-01T14:50:27.274;2017-12-01T14:50:41.636;1.5;136
29;1169;1187819;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:41.636;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.276;2017-12-01T15:50:25.622607;22120025;2017-12-01T14:50:27.275;2017-12-01T14:50:41.658;1.5;136
